127.0.0.1 - - [08/Sep/2024:18:09:17 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [08/Sep/2024:20:04:05 +0530] "GET /ORS_Project4/LoginCtl HTTP/1.1" 200 2296
0:0:0:0:0:0:0:1 - - [08/Sep/2024:20:16:16 +0530] "GET /ORS_Project4/LoginCtl HTTP/1.1" 200 2296
0:0:0:0:0:0:0:1 - - [08/Sep/2024:20:16:18 +0530] "POST /ORS_Project4/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2024:20:16:18 +0530] "GET /ORS_Project4/WelcomeCtl HTTP/1.1" 200 2949
0:0:0:0:0:0:0:1 - - [08/Sep/2024:20:16:23 +0530] "GET /ORS_Project4/WelcomeCtl HTTP/1.1" 200 2949
0:0:0:0:0:0:0:1 - - [08/Sep/2024:20:16:26 +0530] "GET /ORS_Project4/WelcomeCtl HTTP/1.1" 200 2949
0:0:0:0:0:0:0:1 - - [08/Sep/2024:20:16:27 +0530] "GET /ORS_Project4/WelcomeCtl HTTP/1.1" 200 2949
0:0:0:0:0:0:0:1 - - [08/Sep/2024:20:16:29 +0530] "GET /ORS_Project4/LoginCtl?operation=logout HTTP/1.1" 200 2319
0:0:0:0:0:0:0:1 - - [08/Sep/2024:20:17:06 +0530] "POST /ORS_Project4/LoginCtl HTTP/1.1" 200 2346
0:0:0:0:0:0:0:1 - - [08/Sep/2024:20:17:15 +0530] "POST /ORS_Project4/LoginCtl HTTP/1.1" 200 2336
0:0:0:0:0:0:0:1 - - [08/Sep/2024:20:17:38 +0530] "POST /ORS_Project4/LoginCtl HTTP/1.1" 200 2336
0:0:0:0:0:0:0:1 - - [08/Sep/2024:20:18:06 +0530] "GET /ORS_Project4/LoginCtl HTTP/1.1" 200 2296
0:0:0:0:0:0:0:1 - - [08/Sep/2024:20:28:34 +0530] "POST /ORS_Project4/LoginCtl HTTP/1.1" 200 2347
0:0:0:0:0:0:0:1 - - [08/Sep/2024:23:48:59 +0530] "POST /ORS_Project4/LoginCtl HTTP/1.1" 200 2345
